date_time,absolute_humidity,deg_C,relative_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_benzene,target_carbon_monoxide,target_nitrogen_oxides,month,week,is_weekend,hour
2010/3/19 15:00,0.8791,16.6,46.6,1480.5,1318.7,702.3,2015.7,1303.7,18.4,3.7,207.8,3,11,0,15
2010/3/19 16:00,0.9094,16.6,50.7,1417,1190.4,729.2,2033.2,1350.4,20.2,3.9,244,3,11,0,16
2010/3/19 17:00,0.9142,16.8,48.7,1506.8,1372.8,717.6,2025,1363.2,21.5,4.8,280.8,3,11,0,17
2010/3/19 18:00,0.8989,14.7,46.8,1398.7,1327,746.2,1815.4,1303.4,20.8,3.9,237.9,3,11,0,18
2010/3/19 19:00,0.884,15.2,47.1,1542.4,1424.6,643.2,1897.2,1441.6,22.6,4.4,241,3,11,0,19
2010/3/19 20:00,0.8956,14.9,50.4,1540.4,1201.6,670.1,1864.3,1352.7,19.8,3.9,216.3,3,11,0,20
2010/3/19 21:00,0.9117,14.7,51,1463.6,1262.1,755.5,1946.7,1457.6,16.2,4,244,3,11,0,21
2010/3/19 22:00,0.9573,14.8,59.3,1186.8,945,904,1684.2,1016.1,9.3,2.3,134.4,3,11,0,22
2010/3/19 23:00,0.938,13.8,60,1142.1,848.2,881.6,1531.5,1022.8,7.9,2.1,120.6,3,11,0,23
2010/3/20 0:00,0.9085,13.7,54.4,1127,761.9,1106.6,1490.4,811.9,6,1.8,108.2,3,11,1,0
2010/3/20 1:00,0.8842,14.7,57.6,1046.4,765.3,1127.1,1514.7,738.2,4.9,1.6,86.9,3,11,1,1
2010/3/20 2:00,0.8765,13.2,55,1006.8,753.9,1241.1,1451.1,669.5,3.8,1.2,77,3,11,1,2
2010/3/20 3:00,0.8666,14.1,54,1046.9,717.6,1201.9,1318.2,602.8,3.5,1.3,77.3,3,11,1,3
2010/3/20 4:00,0.8574,13,53,935.6,613.7,1347.2,1385.3,489.8,2.7,0.8,40.9,3,11,1,4
2010/3/20 5:00,0.856,12.8,57.3,908.2,680.8,1197,1269.9,492.1,3.1,0.8,41.6,3,11,1,5
2010/3/20 6:00,0.9129,13.1,62,1004.6,653.1,1369.7,1422.5,553.9,2.4,0.8,59.2,3,11,1,6
2010/3/20 7:00,0.896,13.6,60.7,1106.6,764.4,1230.7,1475.6,791.5,4.5,1.2,119.6,3,11,1,7
2010/3/20 8:00,0.9083,14.4,59.7,1235,963,911,1623,1145,9.3,2.1,158.1,3,11,1,8
2010/3/20 9:00,0.8765,14.5,49.4,1280.6,1027.9,817.3,1587.7,1144.9,9.8,2.4,142.6,3,11,1,9
2010/3/20 10:00,0.8881,15,51.3,1368,1068,807,1781.6,1408,12.2,2.5,157.7,3,11,1,10
2010/3/20 11:00,0.9046,15.7,51.6,1400.3,1114,768,1679.6,1448.2,13,2.9,181.4,3,11,1,11
2010/3/20 12:00,0.9158,17.1,48.5,1415.5,1007.8,805.5,1739.4,1507.3,11.5,2.4,182,3,11,1,12
2010/3/20 13:00,0.9281,16.8,45,1510,1081.6,800.9,1735,1400.5,11.8,2.5,168,3,11,1,13
2010/3/20 14:00,0.937,19.4,44.6,1293.4,991.1,936,1717.8,1153,9.5,2.1,120,3,11,1,14
2010/3/20 15:00,0.9476,18.1,42.7,1239.8,901.7,999.6,1573,899.2,8,1.6,97.9,3,11,1,15
2010/3/20 16:00,0.9493,20.7,40.2,1360,869.3,1077.4,1600.6,789,6.7,1.5,76.6,3,11,1,16
2010/3/20 17:00,0.9556,20.2,41.6,1461.6,899.3,920.7,1649,978.6,9.7,2.2,114.2,3,11,1,17
2010/3/20 18:00,0.9744,18.5,46.8,1510.1,1041.7,830.3,1685.3,1203.3,11.7,2.4,140.6,3,11,1,18
2010/3/20 19:00,1.0159,17.6,52.1,1714.6,1127.1,697.3,1899.8,1445.3,15.4,3.6,227.9,3,11,1,19
2010/3/20 20:00,0.9914,17.3,47.7,1657.5,1226.7,681.7,1922.7,1341.1,17.4,4.1,217.6,3,11,1,20
2010/3/20 21:00,0.9964,16.4,50,1565.7,1063.7,816.4,1692.6,1349.5,12.7,3.1,195.7,3,11,1,21
2010/3/20 22:00,1.0132,16,53.7,1296.5,904.9,915.8,1729.1,1181.2,9.5,2.3,138.2,3,11,1,22
2010/3/20 23:00,1.0356,16.9,54.8,1282.8,908.9,841.6,1621.8,1056.7,8.6,2,128.1,3,11,1,23
2010/3/21 0:00,1.0396,16.3,59.8,1412.3,989,860,1662.6,1165.9,11.2,2.8,178.5,3,11,1,0
2010/3/21 1:00,1.0398,16,57.9,1235,898.2,884.5,1592.8,1001.3,7.6,2.2,126.4,3,11,1,1
2010/3/21 2:00,0.9951,15,58.9,1130.8,781.8,963.8,1556.5,912,6.2,1.6,87.2,3,11,1,2
2010/3/21 3:00,0.9941,14.6,60.2,1147.2,802.6,1046.2,1538.5,849.6,6.3,1.6,90.5,3,11,1,3
2010/3/21 4:00,1.0021,16,59.5,1105.8,850.1,1070.2,1631.3,760.7,5.5,1.4,83.3,3,11,1,4
2010/3/21 5:00,1.0196,14.9,58.2,1093.9,753.7,1158.7,1504.8,693,4,1.1,57.2,3,11,1,5
2010/3/21 6:00,1.0316,15.1,63,937.5,558.4,1300,1292.7,585.8,2,0.7,23.5,3,11,1,6
2010/3/21 7:00,1.063,14.1,65.5,1065,714.5,1154.4,1477.1,823.2,3.8,0.8,72.7,3,11,1,7
2010/3/21 8:00,1.0704,14.5,62,1201.2,719.3,1051.4,1436.3,1014.3,4.5,1.2,129.3,3,11,1,8
2010/3/21 9:00,1.073,15.9,60.9,1171.2,735.1,1025.9,1513.2,1024.3,5.6,1.5,104.3,3,11,1,9
2010/3/21 10:00,1.0868,15.6,62,1236,810.3,895.7,1649.3,1069.4,6.6,1.6,126.7,3,11,1,10
2010/3/21 11:00,1.07,18.7,50.1,1202.3,913.5,847.2,1711.8,990,6.8,1.7,104.9,3,11,1,11
2010/3/21 12:00,1.0249,18.2,46.6,1216.3,821.2,972.1,1520,860.7,7.6,1.8,105.1,3,11,1,12
2010/3/21 13:00,1.0091,19.8,40.4,1226.6,797.1,951.6,1662.1,813.8,6.5,1.8,105.1,3,11,1,13
2010/3/21 14:00,1.0126,21.4,41.9,1173.1,712.3,1201.2,1582.4,567.3,4.5,1.4,48.5,3,11,1,14
2010/3/21 15:00,0.9791,19.7,38.1,1280.3,934.3,952.4,1602.2,637.3,8.7,1.7,66.8,3,11,1,15
2010/3/21 16:00,0.8942,20.9,35.7,1123.4,895.6,1049.4,1490.9,659.9,7.2,1.8,103.9,3,11,1,16
2010/3/21 17:00,0.9206,19,43.8,1384.4,956.8,893.7,1623.1,800.1,8.7,2.2,138.6,3,11,1,17
2010/3/21 18:00,0.9252,19.1,45.6,1499.6,1070.4,730.6,1799,1155.7,14.8,3.9,179.9,3,11,1,18
2010/3/21 19:00,0.9689,17.8,50.5,1561,1135.3,864.2,1848.6,1096.1,12.6,3.5,185,3,11,1,19
2010/3/21 20:00,0.952,18.1,45.5,1685.2,1187.6,753.6,1876.8,1604.3,16,4.4,274,3,11,1,20
2010/3/21 21:00,0.9688,17.1,52,1316,1013,847.7,1706.5,1310.2,9.6,2.9,184.2,3,11,1,21
2010/3/21 22:00,0.9914,17.5,54.3,1171.1,880,923.7,1578.1,1141.9,7.8,1.8,118.3,3,11,1,22
2010/3/21 23:00,1.0198,15.4,56.2,1150.4,905,910.8,1689,1002,7.3,1.8,118.7,3,11,1,23
2010/3/22 0:00,1.0919,15,62.4,1207.4,815,1014.9,1661.1,945.4,5.8,1.7,86.5,3,12,0,0
2010/3/22 1:00,1.0805,15.8,59.3,1149.8,797.7,1092,1500.6,801.6,5,1.4,78.4,3,12,0,1
2010/3/22 2:00,1.0491,16.5,56.4,888,551.7,1402.8,1409.2,462.6,1.8,0.6,22.5,3,12,0,2
2010/3/22 3:00,1.0309,17.7,56.1,833.6,496.1,1921.8,1286.7,394,0.7,0.4,16.6,3,12,0,3
2010/3/22 4:00,1.0153,15.1,53.1,802.8,452.1,1756,1212.7,380.2,0.8,0.4,17.5,3,12,0,4
2010/3/22 5:00,1.0049,16.3,53.9,811.2,462.6,1678.8,1329.1,370.4,0.7,0.3,15.9,3,12,0,5
2010/3/22 6:00,0.9979,15.6,50.2,942,545,1568.8,1373,457.9,2,0.6,43.5,3,12,0,6
2010/3/22 7:00,1.0195,14.6,55.9,1122.7,721.9,1093.4,1538,678,4.8,1.2,80,3,12,0,7
2010/3/22 8:00,0.9571,16.1,50.5,1559.4,1193.1,746.6,2016,1176.9,17.5,3.5,210.2,3,12,0,8
2010/3/22 9:00,0.8281,16.4,42.1,1323.8,1252,682.6,1903.1,1162.8,18,3.6,201.2,3,12,0,9
2010/3/22 10:00,0.7793,18.6,39.9,1074,854,1001,1513.7,779.7,7.1,1.8,115,3,12,0,10
2010/3/22 11:00,0.7764,18.1,36.3,1090,859.3,1036.3,1539.2,720,6.9,1.6,117.8,3,12,0,11
2010/3/22 12:00,0.7263,21,29.3,1165.5,1012.2,928.1,1513.9,853.9,9,1.9,123.2,3,12,0,12
2010/3/22 13:00,0.7067,21.7,27.8,1135.1,984.1,916.8,1663,830,9.9,2.1,108.1,3,12,0,13
2010/3/22 14:00,0.6539,21.3,25.6,1056,959.7,980.6,1590.9,772.7,11.5,2.2,139.6,3,12,0,14
2010/3/22 15:00,0.6681,20.4,25.5,1115.9,972.9,926.4,1542.5,861.8,10.8,2,126.1,3,12,0,15
2010/3/22 16:00,0.606,21.3,23.5,1022.2,1044.3,992.9,1605.8,853.6,10.9,2.2,142.5,3,12,0,16
2010/3/22 17:00,0.6682,19,28.8,1186.6,1019.5,974.4,1686.3,799,11.7,2.7,139.4,3,12,0,17
2010/3/22 18:00,0.8264,15.8,41.8,1421.1,1299,691.2,1854.7,1237.7,18.3,4,215.1,3,12,0,18
2010/3/22 19:00,0.8347,14.5,45.5,1438,1351.5,698.3,1873.4,1443,21.4,4.6,236.6,3,12,0,19
2010/3/22 20:00,0.8178,15.6,48.8,1510.5,1285.2,644.1,2063.2,1301.8,21.8,4.3,226.1,3,12,0,20
2010/3/22 21:00,0.8177,14.8,47.2,1279,1164.9,782.8,1670.1,1255.4,14.2,3.3,169.2,3,12,0,21
2010/3/22 22:00,0.8231,14.3,48.9,1199.9,943.5,901.6,1545.4,1093.8,8.1,1.9,125.4,3,12,0,22
2010/3/22 23:00,0.8106,15.4,49.9,935.6,699.8,1073.5,1301.5,826.8,4.2,1.2,67.6,3,12,0,23
2010/3/23 0:00,0.8071,13,51.4,991.8,728,1240.1,1345.4,764.4,4,0.9,56.2,3,12,0,0
2010/3/23 1:00,0.8163,13.4,53.9,969,642.4,1347.3,1256.6,636.1,2.7,0.8,43.7,3,12,0,1
2010/3/23 2:00,0.8444,12.1,57.9,912.8,583.7,1362.9,1303.4,692.6,2.4,0.7,53,3,12,0,2
2010/3/23 3:00,0.9215,11.1,74.2,856.3,527.2,1582.9,1220.8,433.2,1.1,0.5,28,3,12,0,3
2010/3/23 4:00,0.9483,10,77.6,812.2,473.2,1718,1324,401,0.8,0.4,20.2,3,12,0,4
2010/3/23 5:00,0.9147,8.4,79.7,792.3,426.9,2003.4,1284.7,339.3,0.6,0.3,12.5,3,12,0,5
2010/3/23 6:00,0.9004,9.5,71.6,872.6,538.6,1526.6,1312.7,418,1.8,0.5,30.7,3,12,0,6
2010/3/23 7:00,0.9093,9.5,69.8,1071.6,722.6,1154.4,1429,640.6,4.7,1.1,96.8,3,12,0,7
2010/3/23 8:00,0.9117,10.2,72.7,1527.5,1169,842.5,1883.9,1132.6,14.3,3,212.8,3,12,0,8
2010/3/23 9:00,0.9232,11.3,71.8,1408.1,1325,704.5,1969.3,1275.8,21.4,3.5,256.2,3,12,0,9
2010/3/23 10:00,0.8803,11.3,60.4,1262.4,1244.2,722,1801.3,1284.8,15.1,3.5,232.3,3,12,0,10
2010/3/23 11:00,0.821,11.9,55.8,1347.2,1166,815.8,1758.1,1310.2,16,2.9,204.6,3,12,0,11
2010/3/23 12:00,0.8234,13.2,52.6,1172.7,1129.9,795.2,1815.8,1204.4,12.9,2.6,211.1,3,12,0,12
2010/3/23 13:00,0.8351,13.2,55,1244.5,1219.1,739.2,1920.9,1340,16.1,3.4,210.1,3,12,0,13
2010/3/23 14:00,0.7674,15.2,44.1,1241.3,1064,845.8,1524.3,1075.1,11.7,2.9,161.6,3,12,0,14
2010/3/23 15:00,0.7971,14.9,50.3,1056.4,940.8,859.3,1589,846,10.1,2,133.6,3,12,0,15
2010/3/23 16:00,0.8537,11.5,64.2,1086.7,899.2,887.4,1460.1,812.2,8.6,2,125.4,3,12,0,16
2010/3/23 17:00,0.8465,13.7,55.1,1151.5,1055.4,826.2,1770.6,982.6,13,3.1,183,3,12,0,17
2010/3/23 18:00,0.7695,14,50,1086.3,953,894.7,1423.2,797.9,8.8,1.8,111.3,3,12,0,18
2010/3/23 19:00,0.7822,11,55.4,1186.6,1062.3,828.4,1789.3,1090.8,12.4,2.9,124.4,3,12,0,19
2010/3/23 20:00,0.7867,12.1,58.2,1374.4,1047.2,795.8,1601.5,1229.1,13.7,3.1,171,3,12,0,20
2010/3/23 21:00,0.7881,11.8,50.9,1056.3,884,975.8,1546.5,1004.2,8,1.7,93.4,3,12,0,21
2010/3/23 22:00,0.7664,12.4,56.5,1050,822.6,1072.5,1292.5,878.1,4.9,1.3,77.8,3,12,0,22
2010/3/23 23:00,0.8057,10.9,63.2,1082.6,774.2,1049.8,1368,947.4,5.1,1.2,81.9,3,12,0,23
2010/3/24 0:00,0.8199,11.5,62.8,1013.6,793.8,1171.1,1368.7,874.9,5.2,1.1,72.8,3,12,0,0
2010/3/24 1:00,0.8082,10.5,63.8,957.1,729.1,1070.4,1391,773.8,4.8,1,75.2,3,12,0,1
2010/3/24 2:00,0.8025,11.3,63,957.5,653,1372.8,1259.7,707.8,2.7,0.9,40.8,3,12,0,2
2010/3/24 3:00,0.7856,11.2,64.1,816.5,517.9,1507.9,1208.4,648.8,1.6,0.6,35.6,3,12,0,3
2010/3/24 4:00,0.7813,10.8,58.3,935.2,570.2,1462.2,1312.7,677.7,1.7,0.6,42.7,3,12,0,4
2010/3/24 5:00,0.7628,11,58.6,847.4,542.9,1556.3,1292.6,622.1,1.2,0.6,34.3,3,12,0,5
2010/3/24 6:00,0.7382,11,57.2,944.5,572.2,1525.9,1217.4,575.3,1.7,0.8,42.1,3,12,0,6
2010/3/24 7:00,0.7455,11,61,1076.4,705.9,1209.7,1403,824,4.6,1.2,79.8,3,12,0,7
2010/3/24 8:00,0.7501,10.2,55.6,1327.7,1153.4,840.3,1654.8,1090.9,13.8,3.1,174,3,12,0,8
2010/3/24 9:00,0.7565,11.5,58,1581,1422.9,606.4,2142.4,1473.4,24.9,4.4,218.6,3,12,0,9
2010/3/24 10:00,0.7734,12.1,51.6,1357.5,1124,731.5,1734.6,1338.5,13.2,3.2,213.6,3,12,0,10
2010/3/24 11:00,0.7535,15.6,46.1,1149.4,898,902.5,1459.8,908,8,1.8,133.3,3,12,0,11
2010/3/24 12:00,0.7146,16.4,38.2,1054.1,799.9,941.2,1454.4,778.3,6.4,1.5,111.2,3,12,0,12
2010/3/24 13:00,0.6597,15.7,35.6,1173.9,880.6,901.5,1491.8,775.5,8.9,1.7,125,3,12,0,13
2010/3/24 14:00,0.6697,15.9,36.3,1134.9,948.5,896.6,1613,924.3,11,2.3,126,3,12,0,14
2010/3/24 15:00,0.8554,10.6,62.6,1034.2,884.1,954.1,1464.1,646,6.4,1.5,93,3,12,0,15
2010/3/24 16:00,0.972,9.9,77,1376.1,1089.7,837.3,1799.2,992,11.2,2.5,195,3,12,0,16
2010/3/24 17:00,0.9497,11.2,70.5,1366.5,1074.1,758.5,1729.5,1182.2,13.4,2.7,189.2,3,12,0,17
2010/3/24 18:00,0.8794,11.1,63.7,1297.8,1039.5,811.4,1670.3,998.6,12.1,2.8,149.8,3,12,0,18
2010/3/24 19:00,0.8643,10.8,66.6,1576,1328,633.3,2068.2,1350.3,19,4.4,254.4,3,12,0,19
2010/3/24 20:00,0.8486,11.1,66.4,1222.1,1084.8,810.9,1639.4,1081.7,14.8,3.4,201.4,3,12,0,20
2010/3/24 21:00,0.8336,10.9,65,1120,964.6,909.4,1492.4,854,8.9,2.6,165.6,3,12,0,21
2010/3/24 22:00,0.8248,9.9,64.2,1078.4,809,1064,1463.7,789,6,1.8,113.3,3,12,0,22
2010/3/24 23:00,0.7717,10.7,60.5,943.8,753.8,1245.3,1259.2,559.6,4.4,1.2,78.6,3,12,0,23
2010/3/25 0:00,0.7516,9.7,63.5,1007,781.2,1168,1408,586.8,4.3,1.2,80,3,12,0,0
2010/3/25 1:00,0.7686,10.6,59,960.3,589.9,1386,1323.9,483.8,2.6,1.1,40.3,3,12,0,1
2010/3/25 2:00,0.789,9.5,68.1,911,545.3,1493.5,1328.2,450.3,1.8,0.7,40.3,3,12,0,2
2010/3/25 3:00,0.8091,9.6,66.2,939.4,505.7,1657.8,1236.2,392,1.5,0.7,34.3,3,12,0,3
2010/3/25 4:00,0.8496,8.7,75.2,823.7,509.6,1638.7,1248.4,366.7,0.9,0.5,16.9,3,12,0,4
2010/3/25 5:00,0.8152,10.1,67.5,921.9,434.2,1838.2,1088.5,326.8,0.6,0.5,11.4,3,12,0,5
2010/3/25 6:00,0.8695,7.6,79.9,937.6,502.2,1700.2,1344.1,417.1,1.4,0.6,43.9,3,12,0,6
2010/3/25 7:00,0.8544,7.9,80.6,975.7,717.9,1310.4,1452.2,629.2,3.7,1.2,89,3,12,0,7
2010/3/25 8:00,0.8429,8.2,71.6,1372.8,972.9,884,1772.6,921.6,11.1,2.6,185.8,3,12,0,8
2010/3/25 9:00,0.8415,8.5,78.1,1434.2,1185.6,740,1840.2,1116.2,16.6,3.4,200,3,12,0,9
2010/3/25 10:00,0.8389,9.7,69,1121.7,886.4,959.3,1505.4,941.5,8.4,2.3,137,3,12,0,10
2010/3/25 11:00,0.8447,10.9,65.7,1098,823.5,976.7,1365.2,795.8,7.1,1.5,128.7,3,12,0,11
2010/3/25 12:00,0.8209,13.1,51.9,1078.4,841.4,1005.3,1398.7,769.6,6.1,1.3,98.6,3,12,0,12
2010/3/25 13:00,0.778,13.2,45.5,1106,869.6,890.9,1632.8,769.9,8.6,2.1,126.7,3,12,0,13
2010/3/25 14:00,0.7438,14.1,44.9,1100.3,934.2,956.5,1387.6,766.4,7.9,1.8,102.8,3,12,0,14
2010/3/25 15:00,0.7462,16.2,40.9,1062.3,914.8,926.8,1531,825.3,8.1,1.8,127.5,3,12,0,15
2010/3/25 16:00,0.7094,18.1,34.7,1094,982,957.8,1483.2,807.5,10.3,2.1,136.6,3,12,0,16
2010/3/25 17:00,0.7225,17.3,37.8,1157.1,928.3,958.3,1618.6,828.2,8.8,2,121.2,3,12,0,17
2010/3/25 18:00,0.6835,15.5,41.7,1227.6,1125.6,827.6,1643.1,971.2,15.3,2.9,165.9,3,12,0,18
2010/3/25 19:00,0.7293,12.6,46.4,1370.8,1403.8,652.7,2101.2,1483.1,24.4,5.5,255.5,3,12,0,19
2010/3/25 20:00,0.7642,12.1,54.6,1361.2,1247.1,705.8,2021.6,1443.4,22.5,4.4,235.6,3,12,0,20
2010/3/25 21:00,0.7555,12.1,49.5,1206.7,998.9,931.1,1431.3,1144.8,9.8,2.6,139.5,3,12,0,21
2010/3/25 22:00,0.714,10.4,57.8,1074.8,798,1093.8,1403.5,963.5,5.7,1.5,98,3,12,0,22
2010/3/25 23:00,0.7276,10,55.9,930,684.5,1084.8,1350.5,807.4,4.6,1.2,78.8,3,12,0,23
2010/3/26 0:00,0.7323,10.1,56.8,1006.1,826.4,1043.1,1386.7,809.9,5.4,1.8,88.4,3,12,0,0
2010/3/26 1:00,0.7425,9.5,65.3,1024,790.6,1119.7,1343.4,840.6,4.6,1.4,81.4,3,12,0,1
2010/3/26 2:00,0.7398,9.6,63.2,1013,683.1,1135.5,1260.5,747.7,3.5,1.2,70.4,3,12,0,2
2010/3/26 3:00,0.7455,8.4,66.4,913.7,566.6,1478,1219,466.9,1.6,0.6,33.5,3,12,0,3
2010/3/26 4:00,0.7459,8.1,65.9,925,577.9,1328.1,1250.4,545.1,2.3,0.7,43.6,3,12,0,4
2010/3/26 5:00,0.7655,8,69.5,923.4,614.8,1210,1220.2,773.8,3.1,0.8,71.3,3,12,0,5
2010/3/26 6:00,0.7711,8.5,71.1,1065.3,677.4,1096.1,1308.5,896.3,4,0.9,109.2,3,12,0,6
2010/3/26 7:00,0.7375,8.9,69.6,1122,825.2,1045.4,1409.2,983.7,6.7,1.5,138.6,3,12,0,7
2010/3/26 8:00,0.7214,10.3,62,1378,1116.9,759.5,1882.8,1385.4,15.7,3.3,236.6,3,12,0,8
2010/3/26 9:00,0.7544,11.1,57.6,1337.6,1226.9,682,1947.3,1569.9,19.5,3.8,272.2,3,12,0,9
2010/3/26 10:00,0.7407,15.1,46.7,1343.1,1062.1,718,1677.1,1419,15.4,3,218.1,3,12,0,10
2010/3/26 11:00,0.6729,15.8,34.2,1122.5,1152.9,809.5,1547.5,1254.8,14.1,2.8,176.4,3,12,0,11
2010/3/26 12:00,0.5976,20,26.8,1055,963.3,891.1,1503,859.3,11.3,2,105.3,3,12,0,12
2010/3/26 13:00,0.5741,19.1,26.2,1128.1,1057.3,933.3,1596.4,847.8,11.9,2.1,112.5,3,12,0,13
2010/3/26 14:00,0.5683,15.6,29.3,968.6,952.6,974.4,1391,782.3,7.9,1.8,109.2,3,12,0,14
2010/3/26 15:00,0.5922,14.8,37.5,971.6,729.4,1221.1,1279,544.5,5,1.3,94.3,3,12,0,15
2010/3/26 16:00,0.6292,12.6,40.6,1103.9,989,995.5,1381.3,761.5,8.8,1.9,110.9,3,12,0,16
2010/3/26 17:00,0.6982,13.2,40.3,1191.8,1053.7,824,1556.2,956.3,11.2,2.3,120.6,3,12,0,17
2010/3/26 18:00,0.6403,12.8,43.3,1168,985.2,920.1,1627.4,1019.7,10.9,2.3,120,3,12,0,18
2010/3/26 19:00,0.6046,11,50.4,1168,1084.3,893.5,1509.2,887.4,11.8,2.5,121.2,3,12,0,19
2010/3/26 20:00,0.628,9.4,54.2,1060.2,1020,879.4,1579.4,942.8,10.9,2.5,112.8,3,12,0,20
2010/3/26 21:00,0.6172,10.2,53.3,991,802.9,1086,1334.2,785.8,5.9,1.5,96,3,12,0,21
2010/3/26 22:00,0.6063,10.2,51.9,962.5,728.1,1256.1,1164.4,731.4,4.7,1.2,76.6,3,12,0,22
2010/3/26 23:00,0.6103,9.8,53.2,933.1,736.4,1224.6,1333.5,618.2,4.2,1.1,66.7,3,12,0,23
2010/3/27 0:00,0.63,8.7,49.7,1010.8,791.5,1132.6,1215.5,730.4,4.9,1.5,95.9,3,12,1,0
2010/3/27 1:00,0.6488,8.9,53.8,883.6,644.1,1290,1281.3,613.7,3,0.9,69.3,3,12,1,1
2010/3/27 2:00,0.6746,7.9,60.2,1108.8,765.4,1096.3,1259.5,787.7,4.6,1.3,78,3,12,1,2
2010/3/27 3:00,0.6777,7.6,61,1015.7,657.1,1262.5,1253.2,817,3.5,1.1,72.1,3,12,1,3
2010/3/27 4:00,0.6683,7,67.4,973.2,718.9,1257.4,1218.2,785,3.6,1.1,59.3,3,12,1,4
2010/3/27 5:00,0.6444,8.4,62.4,924.2,543.3,1459.5,1260.5,658.4,1.8,0.8,31.4,3,12,1,5
2010/3/27 6:00,0.641,6.1,67.9,953.7,602.7,1414.2,1225,760,2.4,0.9,57.2,3,12,1,6
2010/3/27 7:00,0.6396,7.1,59.1,995.5,662.3,1308.1,1266,779.1,3.5,1.2,63.2,3,12,1,7
2010/3/27 8:00,0.65,7.6,63.3,1067.8,867.3,1060.5,1389.6,926.6,6.5,1.5,103.9,3,12,1,8
2010/3/27 9:00,0.6654,10.7,50,1221.2,946.6,922,1514.7,1076,8.3,1.7,121.6,3,12,1,9
2010/3/27 10:00,0.6313,14.7,36.1,1225.4,966,885.5,1428.8,965.2,9.5,2.1,123.8,3,12,1,10
2010/3/27 11:00,0.592,18.3,30.4,1121,907.2,942.4,1451,859,9.1,2.2,132.6,3,12,1,11
2010/3/27 12:00,0.6013,18.7,29.8,1081.7,968.2,974.1,1434.5,763.6,8.7,2,108.8,3,12,1,12
2010/3/27 13:00,0.5861,18.3,25.2,1086.3,1037.7,988,1511,727.7,9.6,2.1,103.9,3,12,1,13
2010/3/27 14:00,0.5735,16.5,26.9,1110.7,997,825.8,1659.8,850.7,12.5,2.4,132.9,3,12,1,14
2010/3/27 15:00,0.5737,17.3,29.5,1025.1,830,1103.6,1302.7,726.8,7.1,1.9,107.4,3,12,1,15
2010/3/27 16:00,0.5555,17.8,27.3,1112.6,1104.5,971.4,1522.6,863.2,11.1,2.2,119.6,3,12,1,16
2010/3/27 17:00,0.6038,16.2,30.4,1141.4,991.3,934.3,1477.8,878.6,11.2,2.2,143.8,3,12,1,17
2010/3/27 18:00,0.644,15.6,35.7,1258.4,1115.1,939.2,1633.6,971.2,12.3,2.8,161.7,3,12,1,18
2010/3/27 19:00,0.6657,15,39.3,1253.8,1122.2,827,1702,1337.4,13.7,3.1,188.2,3,12,1,19
2010/3/27 20:00,0.6991,12.8,45.8,1308.3,1046.4,832.6,1600.3,1268.9,12.4,2.9,165.3,3,12,1,20
2010/3/27 21:00,0.6946,12.8,47.1,1102.1,948.6,957.5,1371.8,1056,8.7,2.3,137.2,3,12,1,21
2010/3/27 22:00,0.7042,11.3,48.3,1074.8,822.6,1002.5,1321.5,1053.2,6.9,1.7,98.9,3,12,1,22
2010/3/27 23:00,0.7326,10.7,59.5,1243.3,868.6,896.9,1542.3,1269.9,8.3,2.1,130,3,12,1,23
2010/3/28 0:00,0.7277,10.5,54.8,1228.4,880.8,930,1390.8,1164,8.4,2.3,124.6,3,12,1,0
2010/3/28 1:00,0.7278,10.8,55.8,1248.5,939.4,929.6,1363.9,1247.4,8.5,2.2,108.8,3,12,1,1
2010/3/28 2:00,0.7294,8.7,58.5,1123.6,835.3,962.4,1464.8,1102.1,6.6,1.6,90.5,3,12,1,2
2010/3/28 3:00,0.7276,8.5,66.7,1197,892.8,916.3,1441,999.7,8.6,2.1,138.2,3,12,1,3
2010/3/28 4:00,0.7124,8,64.9,999.9,738.2,1054.5,1368.1,930.8,5.3,1.4,71.6,3,12,1,4
2010/3/28 5:00,0.7,9.4,59.1,843.9,588.4,1391.2,1258.3,709.7,2.7,0.8,41,3,12,1,5
2010/3/28 6:00,0.699,8,61.8,973.2,674.2,1301,1422.5,749.6,3.6,1.2,81.6,3,12,1,6
2010/3/28 7:00,0.7043,7.5,70,945.2,677.2,1158,1347.4,810.9,3.3,1.3,92.8,3,12,1,7
2010/3/28 8:00,0.7035,9.3,54.5,1054.7,709.6,1158.7,1326.7,852.2,5,1.3,108.2,3,12,1,8
2010/3/28 9:00,0.7242,13,47.6,1232.8,818.4,930.2,1500.9,1040.8,7.7,2,131.7,3,12,1,9
2010/3/28 10:00,0.7018,16.3,38.4,1144.9,900.5,963.9,1591.1,1033.6,9.5,2.3,121.6,3,12,1,10
2010/3/28 11:00,0.6887,20.4,32.6,1161.6,910.1,951.7,1453.4,1077.4,9.5,2.3,126,3,12,1,11
2010/3/28 12:00,0.6607,20.4,26.1,1180.8,860.4,1081.2,1524.3,721.9,7.9,1.7,88.3,3,12,1,12
2010/3/28 13:00,0.5768,21.4,23.6,1044.8,827.8,1170.6,1312.7,563.5,5.4,1.4,68,3,12,1,13
2010/3/28 14:00,0.5319,17.9,23.5,917.7,665,1362.1,1200.9,479.1,3.6,0.9,49,3,12,1,14
